id,host_id,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month,year,host_acceptance_rate,host_response_rate,price_boxcox,weights
36560843,128675645,within an hour,t,t,t,Saint-Roch,46.81285,-71.23013,Entire apartment,Entire home/apt,4,1 bath,2,105,1,30,342,61,4.8,t,2.55,4,100,100,4.6539603502,1
36565472,263895773,within an hour,t,t,t,Quartier 5-1,46.90068,-71.21959,Private room in house,Private room,4,1 private bath,1,80,1,30,169,63,4.92,t,2.6,2,100,100,4.3820266347,1
36570784,218488684,within an hour,t,t,t,Quartier 4-5,46.85669,-71.2648,Entire guest suite,Entire home/apt,2,1 bath,3,45,2,30,188,29,4.93,t,1.21,3,98,90,3.8066624898,1
36584592,28100447,within an hour,f,t,t,Saint-Roch,46.8138,-71.22549,Entire loft,Entire home/apt,3,1 bath,2,50,2,1125,0,46,4.59,f,2.01,6,99,100,3.9120230054,0.9201662875
36635822,187362453,within an hour,f,t,f,Loretteville,46.85053,-71.36793,Private room in loft,Private room,1,1 private bath,1,100,30,365,365,1,0,f,0.04,3,50,100,4.605170186,0.4631412478
36643581,181671343,within an hour,t,t,t,Neufchâtel-Est/Lebourgneuf,46.84102,-71.31119,Private room in condominium,Private room,2,1 shared bath,1,39,1,14,0,24,4.96,t,1.02,3,100,100,3.6635616461,1
36659063,185937915,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81414,-71.21247,Entire apartment,Entire home/apt,4,1 bath,3,362,1,1125,268,63,4.97,t,2.69,3,99,100,5.8916442118,0.8366219287
36659543,185937915,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81271,-71.2119,Entire apartment,Entire home/apt,6,2 baths,3,333,1,1125,262,40,4.98,t,1.83,3,99,100,5.80814249,1
36775025,276437031,within an hour,f,t,t,Saint-Jean-Baptiste,46.80994,-71.22075,Entire apartment,Entire home/apt,2,1 bath,1,76,1,1125,331,105,4.66,t,4.53,2,100,100,4.3307333403,1
36867289,26352200,within a few hours,f,t,t,Saint-Jean-Baptiste,46.8097,-71.22276,Entire apartment,Entire home/apt,2,1 bath,1,85,3,200,351,3,5,f,0.14,6,67,90,4.4426512565,1
36873459,203029897,within an hour,t,t,t,Cité Universitaire,46.79302,-71.2705,Entire apartment,Entire home/apt,2,1 bath,1,53,3,1125,31,36,4.89,t,1.67,3,97,100,3.9702919136,1
36877360,28249488,within an hour,f,t,t,Saint-Sauveur,46.8115,-71.23135,Entire apartment,Entire home/apt,4,1 bath,2,145,2,1125,345,29,4.69,t,1.28,6,99,100,4.9767337424,1
36884005,35775015,within an hour,t,t,t,Saint-Roch,46.81552,-71.22616,Entire loft,Entire home/apt,2,1 bath,1,98,1,1125,336,59,4.81,f,2.51,6,100,99,4.5849674787,1
36942077,193766296,within an hour,t,t,t,Saint-Roch,46.81642,-71.221,Entire apartment,Entire home/apt,4,1 bath,2,111,1,1125,41,51,4.73,t,2.17,3,99,100,4.7095302013,1
37084388,268855206,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81317,-71.21105,Entire apartment,Entire home/apt,2,1 bath,1,156,2,31,120,17,5,t,17,2,100,100,5.0498560072,0.6320913035
37085546,268855206,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81418,-71.2099,Entire apartment,Entire home/apt,2,1 bath,1,141,2,1125,90,17,4.88,t,0.73,2,100,100,4.9487598904,1
37085856,47579586,within an hour,t,t,t,Quartier 4-2,46.87414,-71.28311,Entire apartment,Entire home/apt,9,1 bath,4,225,2,1125,0,54,4.98,t,2.28,6,100,100,5.4161004022,1
37148907,182006149,within an hour,t,t,t,Saint-Roch,46.81401,-71.22868,Entire apartment,Entire home/apt,6,1 bath,4,189,2,1125,10,60,4.85,t,2.56,3,97,100,5.2417470151,1
37157894,40736086,within a few hours,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81564,-71.20946,Entire apartment,Entire home/apt,10,2.5 baths,7,322,2,1125,264,42,4.88,f,2.18,6,73,100,5.7745515455,1
37209739,280086863,within an hour,t,t,f,Saint-Louis,46.76209,-71.31026,Entire apartment,Entire home/apt,4,1 bath,2,110,2,30,159,29,4.86,t,1.24,2,95,100,4.7004803658,1
37210945,280087927,within a day,f,t,t,Quartier 4-3,46.88932,-71.25072,Entire bungalow,Entire home/apt,8,2 baths,5,250,14,21,33,1,4,f,0.04,2,100,100,5.5214609179,1
37328922,281059923,within an hour,f,t,t,Saint-Jean-Baptiste,46.81129,-71.21812,Entire apartment,Entire home/apt,3,1 bath,2,151,1,1000,336,19,4.68,t,0.82,2,92,100,5.0172798368,1
37401742,76409469,within an hour,t,t,t,Sillery,46.78075,-71.2631,Entire guesthouse,Entire home/apt,5,1 bath,3,90,2,30,62,27,4.89,f,1.41,5,91,100,4.4998096703,1
37409574,281888918,within an hour,f,t,t,Vieux-Limoilou,46.8308,-71.23175,Entire apartment,Entire home/apt,4,1 bath,2,106,2,1125,262,57,4.42,t,2.45,2,98,100,4.6634390941,1
37443285,132323459,within an hour,t,t,t,Montcalm,46.80018,-71.23628,Entire loft,Entire home/apt,2,1 bath,1,91,2,4,29,158,4.91,f,7.06,4,99,100,4.5108595065,1
37458695,249292109,within an hour,f,t,t,Saint-Sauveur,46.80868,-71.23677,Entire condominium,Entire home/apt,4,1 bath,1,90,1,30,73,83,4.7,t,3.55,2,99,100,4.4998096703,1
37533621,155746111,within a few hours,f,t,t,Maizerets,46.8423,-71.22812,Entire apartment,Entire home/apt,6,1 bath,2,45,3,1125,0,11,4.64,f,0.5,4,100,100,3.8066624898,0.5317617827
37535868,87143627,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81306,-71.20339,Entire apartment,Entire home/apt,2,1 bath,1,151,3,1125,7,19,5,f,1.01,5,100,100,5.0172798368,1
37676393,284731705,within an hour,f,t,f,Saint-Jean-Baptiste,46.80827,-71.22335,Entire apartment,Entire home/apt,4,1 bath,2,117,2,1125,176,35,4.23,f,1.55,2,98,100,4.7621739348,1
37707198,284998802,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81587,-71.20445,Entire apartment,Entire home/apt,8,2.5 baths,4,500,1,1125,285,33,4.94,t,2.7,2,99,99,6.2146080984,1
37719411,45513795,within a few hours,f,t,t,Quartier 5-4,46.871,-71.19055,Entire house,Entire home/apt,6,2 baths,3,175,2,1125,0,24,4.78,t,1.09,6,82,100,5.1647859739,1
37770287,193766296,within an hour,t,t,t,Saint-Roch,46.81658,-71.22104,Entire apartment,Entire home/apt,4,1 bath,2,138,1,1125,47,91,4.85,t,4.11,3,99,100,4.9272536852,1
37812221,278009176,within an hour,t,t,t,Lairet,46.83813,-71.23947,Entire apartment,Entire home/apt,2,1 bath,1,42,32,90,107,9,5,f,0.41,2,93,100,3.7376696183,1
37830452,128675645,within an hour,t,t,t,Saint-Roch,46.81343,-71.22845,Entire apartment,Entire home/apt,6,1 bath,3,175,1,30,180,65,4.92,t,2.83,4,100,100,5.1647859739,1
37856946,135924272,within a day,t,t,t,Val-Bélair,46.83673,-71.40072,Private room in house,Private room,4,1 private bath,2,60,7,21,20,16,4.94,f,0.7,4,0,100,4.0943445622,1
37857515,28754730,within an hour,f,t,t,Loretteville,46.8498,-71.36312,Entire apartment,Entire home/apt,4,1 bath,1,59,31,1125,350,3,5,f,0.16,6,100,99,4.0775374439,1
37913084,83151318,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81519,-71.20786,Entire house,Entire home/apt,2,1 bath,2,33,30,365,60,3,4.33,f,0.69,5,82,100,3.4965075615,1
37964681,44020326,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81543,-71.20433,Entire apartment,Entire home/apt,6,2 baths,3,368,1,1125,332,72,4.83,t,3.25,6,94,92,5.9080829382,1
37991504,28249488,within an hour,f,t,t,Duberger-Les Saules,46.8065,-71.31846,Entire apartment,Entire home/apt,6,1 bath,3,79,31,325,278,18,4.56,t,0.82,6,99,100,4.3694478525,1
38103663,45513795,within a few hours,f,t,t,Quartier 5-4,46.86976,-71.18942,Private room in house,Private room,2,1 shared bath,1,40,1,1125,0,2,5,f,0.1,6,82,100,3.6888794541,0.7433184226
38121603,42526334,within an hour,f,t,t,Maizerets,46.83736,-71.22007,Entire apartment,Entire home/apt,2,1 bath,1,65,2,1125,119,6,5,f,0.28,6,100,100,4.1743872699,1
38131734,285840276,within an hour,t,t,f,Saint-Émile,46.87344,-71.33548,Entire apartment,Entire home/apt,4,1 bath,2,80,3,1125,315,23,5,t,1.02,2,93,100,4.3820266347,1
38184952,290158942,within an hour,f,t,t,Saint-Jean-Baptiste,46.81248,-71.21792,Entire condominium,Entire home/apt,4,1 bath,1,77,1,600,347,16,4.5,t,0.79,2,88,100,4.3438054219,1
38185474,290162457,within a few hours,f,t,t,Sillery,46.78242,-71.25715,Private room in house,Private room,2,1 shared bath,1,32,31,1125,340,1,5,t,0.05,2,100,100,3.4657359028,0.7904733593
38253009,75740727,within an hour,t,t,t,Quartier 5-4,46.85882,-71.1914,Entire house,Entire home/apt,10,2 baths,7,267,2,1125,280,88,4.93,f,4.07,5,54,100,5.5872486584,1
38261167,269004540,within an hour,t,t,t,Saint-Roch,46.8118,-71.2246,Entire apartment,Entire home/apt,2,1 bath,1,130,1,365,356,30,4.83,t,1.35,2,99,100,4.8675344505,1
38288779,24233029,within an hour,t,t,t,Lairet,46.83255,-71.23923,Entire loft,Entire home/apt,2,1 bath,1,75,2,1125,0,44,4.84,t,1.99,7,100,100,4.3174881135,1
38317062,1312217,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81353,-71.20842,Entire apartment,Entire home/apt,4,1 bath,1,149,2,32,136,106,4.94,f,5.1,10,92,100,5.0039463059,1
38414159,241075111,within an hour,f,t,t,Saint-Jean-Baptiste,46.81228,-71.21888,Entire condominium,Entire home/apt,2,1 bath,1,108,1,1125,289,67,4.55,t,3.07,2,100,93,4.6821312271,1
38424255,45514378,within an hour,t,t,f,Sillery,46.78452,-71.24631,Private room in bungalow,Private room,1,1 shared bath,1,33,1,30,168,31,4.48,t,1.4,6,100,100,3.4965075615,0.816441686
38493989,293538463,within an hour,f,t,t,Chutes-Montmorency,46.88259,-71.16053,Entire house,Entire home/apt,10,2 baths,5,169,1,1125,115,64,4.69,t,3.08,2,99,100,5.1298987149,0.8888902712
38515759,32976430,within an hour,f,t,t,Lairet,46.83916,-71.23725,Entire apartment,Entire home/apt,4,1 bath,2,52,2,64,276,39,4.69,f,1.86,6,84,100,3.9512437186,0.8383501157
38539078,293945664,within an hour,t,t,f,Maizerets,46.84402,-71.23381,Entire guesthouse,Entire home/apt,4,1 bath,2,111,2,1125,304,27,4.96,t,1.23,2,93,100,4.7095302013,1
38548731,294097963,within a day,f,t,t,Sillery,46.79044,-71.25082,Room in hotel,Private room,2,1 private bath,1,90,1,1125,179,2,4,f,0.11,2,0,100,4.4998096703,1
38569263,294285617,within an hour,f,t,t,Saint-Jean-Baptiste,46.8107,-71.21723,Entire apartment,Entire home/apt,8,1.5 baths,3,250,1,1125,92,97,4.72,t,4.56,2,99,95,5.5214609179,1
38748462,32976430,within an hour,f,t,t,Lairet,46.84036,-71.23866,Entire apartment,Entire home/apt,4,1 bath,2,84,2,63,328,34,4.79,f,1.61,6,84,100,4.4308167988,1
38760995,296421042,within an hour,f,t,t,Saint-Jean-Baptiste,46.8121,-71.22103,Entire apartment,Entire home/apt,4,1 bath,2,78,1,1125,121,135,4.34,t,6.22,2,100,96,4.3567088267,1
38786605,112769272,within an hour,t,t,t,Vanier,46.81391,-71.26411,Private room in townhouse,Private room,2,1 shared bath,1,41,3,1125,337,9,4.78,t,1.71,4,99,100,3.7135720667,0.8130613494
38866142,297614420,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81563,-71.20262,Entire apartment,Entire home/apt,6,1 bath,3,199,1,1125,308,108,4.63,t,5.04,2,100,100,5.2933048247,1
38903029,29949666,within a day,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81048,-71.21088,Entire condominium,Entire home/apt,5,2 baths,3,135,18,180,249,6,5,f,0.29,6,100,100,4.9052747784,1
39050567,294047764,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8143,-71.20908,Room in hotel,Hotel room,2,1 bath,1,225,1,30,364,1,4,t,0.05,2,100,100,5.4161004022,0.9950980326
39184753,300670750,within an hour,f,t,t,Sillery,46.77613,-71.24872,Entire guesthouse,Entire home/apt,3,1 bath,2,80,30,1125,326,2,5,f,2,2,67,100,4.3820266347,1
39202382,300819574,within an hour,t,t,t,Saint-Roch,46.81528,-71.22168,Entire condominium,Entire home/apt,8,2 baths,4,280,2,1125,333,54,4.98,f,2.56,2,97,100,5.6347896032,1
39251814,298095292,within an hour,f,t,t,Saint-Roch,46.81348,-71.22755,Entire apartment,Entire home/apt,4,1 bath,1,109,2,1125,180,29,4.66,f,1.56,2,100,100,4.6913478822,1
39253617,301329842,within a day,f,t,f,Saint-Jean-Baptiste,46.80825,-71.22431,Entire apartment,Entire home/apt,4,1 bath,2,120,2,1125,179,19,4.05,f,0.99,2,90,100,4.7874917428,1
39370582,130289479,within an hour,t,t,t,Saint-Roch,46.81389,-71.22713,Entire apartment,Entire home/apt,5,1 bath,3,342,2,1125,354,1,5,t,0.37,4,100,100,5.8348107371,1
39481493,27326825,within an hour,f,t,t,Saint-Roch,46.81195,-71.23028,Entire apartment,Entire home/apt,4,1 bath,2,178,2,1125,0,15,4.67,t,0.83,6,100,100,5.1817835503,1
39483751,50652393,within an hour,t,t,t,Quartier 5-4,46.85769,-71.1953,Entire house,Entire home/apt,9,2 baths,5,350,2,10,4,5,5,t,0.46,6,95,100,5.8579331545,1
39503835,206157337,within an hour,t,t,t,Saint-Roch,46.81042,-71.22816,Entire condominium,Entire home/apt,2,1 bath,1,60,31,1125,315,1,5,f,1,3,85,100,4.0943445622,1
39600270,3736871,within a few hours,t,t,f,Saint-Jean-Baptiste,46.80867,-71.22302,Private room in apartment,Private room,2,1 shared bath,1,65,1,1125,54,43,5,f,2.1,9,89,100,4.1743872699,1
39622177,264706875,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81208,-71.21088,Entire loft,Entire home/apt,2,1 bath,1,28,30,1125,32,40,4.95,f,2.47,2,100,100,3.3322045102,0.8614502502
39627424,109172513,within a few hours,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81637,-71.20363,Entire condominium,Entire home/apt,4,1 bath,3,229,2,31,264,4,4.5,f,0.4,5,57,100,5.4337220036,1
39650899,304692565,within an hour,f,t,t,Montcalm,46.80398,-71.23412,Entire apartment,Entire home/apt,6,1 bath,3,140,2,1125,84,31,4.19,f,1.63,2,100,100,4.9416424226,1
39676498,96692488,within a few hours,t,t,t,Neufchâtel-Est/Lebourgneuf,46.84751,-71.33214,Entire condominium,Entire home/apt,6,1 bath,3,200,30,1125,363,2,4,f,0.11,5,30,85,5.2983173665,0.8696837613
39686013,156758317,within a day,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80181,-71.22171,Entire apartment,Entire home/apt,2,1 bath,1,45,90,1125,267,1,5,f,0.06,4,0,75,3.8066624898,1
39693017,14100396,within a day,f,t,f,Vieux-Limoilou,46.83032,-71.22575,Private room in condominium,Private room,3,1 shared bath,2,70,1,5,178,4,5,f,0.24,7,0,50,4.248495242,1
39720146,305102405,within a day,f,t,t,Saint-Jean-Baptiste,46.80731,-71.225,Entire apartment,Entire home/apt,6,1 bath,3,185,2,1125,174,32,4.13,f,1.64,2,91,80,5.2203558251,1
39774644,305746120,within an hour,f,t,t,Saint-Jean-Baptiste,46.80677,-71.22782,Entire apartment,Entire home/apt,6,1 bath,3,180,2,1125,177,43,4.14,f,2.26,2,96,90,5.1929568509,1
39775969,305753497,within a day,f,t,t,Saint-Jean-Baptiste,46.80653,-71.2263,Entire apartment,Entire home/apt,4,1 bath,2,117,2,1125,177,31,4.29,f,1.74,2,97,90,4.7621739348,1
39810221,306156702,within a day,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81408,-71.20798,Entire apartment,Entire home/apt,6,1 bath,3,139,31,1125,180,20,4.5,t,1.04,2,90,100,4.9344739331,1
39855830,306477652,within a day,f,t,t,Chutes-Montmorency,46.89769,-71.17574,Entire house,Entire home/apt,15,2.5 baths,7,814,3,1125,321,26,4.15,f,1.51,2,95,100,6.701960366,1
39861947,306924582,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81576,-71.20589,Entire apartment,Entire home/apt,2,1 bath,1,86,1,30,49,62,4.77,t,3.15,2,100,100,4.4543472963,1
39900711,306865574,within an hour,t,t,t,Lairet,46.8343,-71.25158,Entire apartment,Entire home/apt,5,1 bath,3,75,31,1125,126,14,4.64,t,0.75,2,100,100,4.3174881135,1
39928228,307739787,within an hour,f,t,t,Saint-Sauveur,46.80817,-71.23125,Entire apartment,Entire home/apt,2,1 bath,2,39,2,1125,46,54,4.3,t,2.79,2,98,98,3.6635616461,0.9349428811
39928684,307739787,within an hour,f,t,t,Saint-Sauveur,46.808,-71.23135,Entire apartment,Entire home/apt,2,1 bath,2,39,2,1125,46,47,4.21,t,2.35,2,98,98,3.6635616461,0.9164148387
40066012,294047764,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81487,-71.20978,Room in hotel,Private room,2,1 bath,1,225,1,1125,363,5,4.8,t,0.27,2,100,100,5.4161004022,1
40066442,294047764,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8143,-71.20908,Room in hotel,Private room,4,1 bath,2,320,1,1125,356,2,5,t,0.18,2,100,100,5.7683209958,1
40095269,98803178,within an hour,f,t,t,Lairet,46.8372,-71.23602,Entire condominium,Entire home/apt,2,1 bath,1,45,30,1125,45,15,4.67,f,0.78,5,99,100,3.8066624898,1
40132658,29506103,within an hour,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80556,-71.21814,Entire loft,Entire home/apt,2,1 bath,1,93,31,1125,0,5,4.6,t,0.29,6,97,100,4.5325994932,1
40138924,196939621,within an hour,t,t,t,Saint-Jean-Baptiste,46.8091,-71.22688,Entire condominium,Entire home/apt,4,1 bath,2,124,2,1125,2,14,4.93,f,0.72,3,100,100,4.8202815656,1
40155917,309984156,within an hour,t,t,t,Notre-Dame-des-Laurentides,46.90352,-71.30776,Entire apartment,Entire home/apt,4,1 bath,2,93,2,1125,36,9,5,f,0.48,2,100,100,4.5325994932,1
40184744,310071000,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81375,-71.20289,Entire condominium,Entire home/apt,3,1 bath,1,241,2,1125,282,60,4.72,t,3.4,2,99,100,5.4847969335,1
40232876,175124387,within an hour,f,t,t,Saint-Jean-Baptiste,46.80972,-71.21918,Entire condominium,Entire home/apt,2,1 bath,1,125,2,1125,360,17,4.82,t,0.87,3,100,100,4.8283137373,1
40256695,35775015,within an hour,t,t,t,Saint-Roch,46.81496,-71.22491,Entire apartment,Entire home/apt,6,1 bath,3,173,2,1125,313,10,4.6,t,0.53,6,100,99,5.1532915945,1
40260429,166616959,within an hour,f,t,f,Quartier 5-1,46.94545,-71.26824,Tiny house,Entire home/apt,3,0 baths,2,140,1,1125,356,3,3.67,t,0.26,3,91,100,4.9416424226,1
40299232,42690811,within an hour,f,t,t,Saint-Roch,46.81275,-71.228,Entire condominium,Entire home/apt,8,1 bath,4,100,2,32,341,81,4.73,t,4.46,6,100,100,4.605170186,0.7888399887
40302791,311359806,within an hour,f,t,t,Saint-Jean-Baptiste,46.80997,-71.22265,Entire apartment,Entire home/apt,4,1 bath,2,105,1,28,250,68,4.66,t,3.91,2,99,100,4.6539603502,1
40306068,226680248,within a few hours,f,t,f,Saint-Sauveur,46.80964,-71.23456,Entire apartment,Entire home/apt,6,1 bath,3,120,2,1125,15,2,5,t,2,3,100,86,4.7874917428,1
40338421,259491878,within an hour,f,t,f,Val-Bélair,46.8594,-71.42738,Private room in house,Private room,4,1 private bath,2,35,1,1125,34,76,4.7,t,3.99,2,100,100,3.5553480615,1
40512000,312460384,within an hour,t,t,t,Saint-Sauveur,46.80878,-71.25256,Entire apartment,Entire home/apt,4,1 bath,2,122,1,1125,330,105,4.95,t,6.12,2,100,100,4.8040210447,1
40586183,137341103,within an hour,f,t,t,Quartier 4-3,46.88146,-71.24172,Private room in townhouse,Private room,2,1 shared bath,1,40,2,1125,3,11,4.91,f,0.63,4,100,100,3.6888794541,1
40637705,26352200,within a few hours,f,t,t,Saint-Jean-Baptiste,46.80957,-71.22377,Entire apartment,Entire home/apt,4,1 bath,2,140,3,82,168,1,4,f,1,6,67,90,4.9416424226,1
40676833,253286865,within an hour,f,t,f,L'Aéroport,46.8283,-71.41607,Entire guesthouse,Entire home/apt,4,1 bath,4,70,1,1125,358,1,5,t,1,2,100,100,4.248495242,1
40728725,17525677,within an hour,f,t,t,Saint-Sauveur,46.80697,-71.23851,Entire loft,Entire home/apt,2,1 bath,1,51,1,1125,12,17,4.71,t,0.89,7,98,100,3.9318256327,1
40804309,311177572,a few days or more,f,f,f,Vieux-Limoilou,46.8299,-71.23533,Private room in apartment,Private room,2,1 bath,1,40,1,95,179,1,0,t,0.05,2,0,0,3.6888794541,1
40940851,193547630,within a day,f,t,f,Pointe-de-Sainte-Foy,46.76578,-71.32873,Entire condominium,Entire home/apt,3,1 bath,1,40,32,1125,113,1,5,f,0.11,3,80,100,3.6888794541,1
40985623,281649873,within an hour,f,t,f,Quartier 4-6,46.84776,-71.27542,Entire apartment,Entire home/apt,4,1 bath,2,49,1,7,144,4,4.25,t,0.22,2,100,67,3.8918202981,1
40990150,298095292,within an hour,f,t,t,Saint-Roch,46.81344,-71.22745,Entire apartment,Entire home/apt,4,1 bath,2,160,2,1125,175,13,4,f,0.7,2,100,100,5.0751738152,1
41004452,50652393,within an hour,t,t,t,Quartier 5-4,46.85766,-71.19363,Entire condominium,Entire home/apt,7,1 bath,4,120,2,5,90,1,5,f,0.06,6,95,100,4.7874917428,1
41079738,28249488,within an hour,f,t,t,Saint-Roch,46.81211,-71.23013,Entire condominium,Entire home/apt,4,1 bath,2,61,2,90,362,3,3.67,t,0.19,6,99,100,4.1108738642,0.8180735208
41133445,6925487,within an hour,t,t,t,Saint-Roch,46.8127,-71.22728,Entire apartment,Entire home/apt,5,1 bath,2,107,1,1125,326,10,4.8,t,0.55,8,100,100,4.6728288345,1
41366936,325232273,within a day,f,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81414,-71.21142,Entire apartment,Entire home/apt,6,1.5 baths,3,225,2,1125,115,14,4.71,f,1.39,1,93,100,5.4161004022,1
41374779,38459934,within a few hours,f,t,t,Cité Universitaire,46.77736,-71.30486,Entire apartment,Entire home/apt,2,1 bath,1,90,4,1125,65,1,5,f,0.06,6,82,99,4.4998096703,1
41380506,4440301,within an hour,t,t,f,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81289,-71.204,Entire condominium,Entire home/apt,6,2 baths,3,200,2,1125,229,32,4.97,t,2.51,9,97,100,5.2983173665,1
41382756,221749042,within an hour,t,t,t,Plateau,46.77835,-71.31373,Entire apartment,Entire home/apt,2,1 bath,0,49,2,7,0,9,5,t,0.77,3,100,100,3.8918202981,1
41397857,82277837,within an hour,t,t,t,Val-Bélair,46.83219,-71.40475,Entire guest suite,Entire home/apt,3,1 bath,2,76,1,30,143,71,4.94,f,4.13,5,96,100,4.3307333403,1
41404202,325640916,within an hour,f,t,t,Loretteville,46.85488,-71.34372,Entire house,Entire home/apt,8,3.5 baths,6,299,3,1125,239,8,4.75,t,0.47,1,100,100,5.7004435734,1
41457231,38459934,within a few hours,f,t,t,Cité Universitaire,46.77851,-71.30631,Entire apartment,Entire home/apt,2,1 bath,1,93,14,1125,65,1,4,f,0.06,6,82,99,4.5325994932,1
41457308,38459934,within a few hours,f,t,t,Cité Universitaire,46.77823,-71.30593,Entire apartment,Entire home/apt,2,1 bath,1,93,15,180,65,2,5,f,0.34,6,82,99,4.5325994932,1
41498048,5602467,within an hour,t,t,t,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81552,-71.20231,Entire loft,Entire home/apt,2,1 bath,1,114,1,1125,138,67,4.87,t,3.9,8,100,100,4.7361984484,1
